time,dsdx,h,u,rix
2016-11-08T19:00:00.000000000,0.000075,13.734014,0.319332,0.007658
2016-11-08T20:00:00.000000000,0.000095,13.547624,0.262117,0.014078
2016-11-08T21:00:00.000000000,0.000104,13.509298,0.113703,0.081933
2016-11-08T22:00:00.000000000,0.000094,13.634452,-0.079114,0.155131
2016-11-08T23:00:00.000000000,0.000076,13.864845,-0.239884,0.013799
2016-11-09T00:00:00.000000000,0.000061,14.132779,-0.309762,0.006789
2016-11-09T01:00:00.000000000,0.000046,14.372096,-0.265852,0.007000
2016-11-09T02:00:00.000000000,0.000036,14.502417,-0.154630,0.016600
2016-11-09T03:00:00.000000000,0.000034,14.455865,0.002518,58.553981
2016-11-09T04:00:00.000000000,0.000045,14.243254,0.195246,0.012577
2016-11-09T05:00:00.000000000,0.000060,13.925675,0.368114,0.004671
2016-11-09T06:00:00.000000000,0.000079,13.560831,0.487139,0.003404
2016-11-09T07:00:00.000000000,0.000105,13.209682,0.535023,0.003646
2016-11-09T08:00:00.000000000,0.000124,12.960704,0.431184,0.006499
2016-11-09T09:00:00.000000000,0.000131,12.891157,0.199525,0.031890
2016-11-09T10:00:00.000000000,0.000117,13.043165,-0.094293,0.129837
2016-11-09T11:00:00.000000000,0.000100,13.377627,-0.382986,0.006881
2016-11-09T12:00:00.000000000,0.000084,13.795090,-0.551995,0.002874
2016-11-09T13:00:00.000000000,0.000066,14.225304,-0.587010,0.002063
2016-11-09T14:00:00.000000000,0.000035,14.572232,-0.480281,0.001686
2016-11-09T15:00:00.000000000,0.000024,14.769455,-0.302836,0.002967
2016-11-09T16:00:00.000000000,0.000023,14.751618,-0.113562,0.020050
2016-11-09T17:00:00.000000000,0.000031,14.545259,0.077626,0.055675
2016-11-09T18:00:00.000000000,0.000043,14.240783,0.254006,0.007128
2016-11-09T19:00:00.000000000,0.000060,13.900615,0.383159,0.004283
2016-11-09T20:00:00.000000000,0.000080,13.566081,0.435147,0.004340
2016-11-09T21:00:00.000000000,0.000105,13.338676,0.368984,0.007755
2016-11-09T22:00:00.000000000,0.000115,13.292646,0.168515,0.040504
2016-11-09T23:00:00.000000000,0.000104,13.443129,-0.090221,0.129705
2016-11-10T00:00:00.000000000,0.000084,13.728051,-0.312778,0.008869
2016-11-10T01:00:00.000000000,0.000063,14.064715,-0.409329,0.004006
2016-11-10T02:00:00.000000000,0.000050,14.375916,-0.381145,0.003711
2016-11-10T03:00:00.000000000,0.000035,14.565249,-0.247077,0.006365
2016-11-10T04:00:00.000000000,0.000029,14.554501,-0.063092,0.081029
2016-11-10T05:00:00.000000000,0.000035,14.338260,0.155316,0.015826
2016-11-10T06:00:00.000000000,0.000054,13.997674,0.362914,0.004368
2016-11-10T07:00:00.000000000,0.000075,13.610686,0.499872,0.003065
2016-11-10T08:00:00.000000000,0.000100,13.237371,0.556117,0.003223
2016-11-10T09:00:00.000000000,0.000121,12.973272,0.458884,0.005616
2016-11-10T10:00:00.000000000,0.000125,12.909836,0.201149,0.030051
2016-11-10T11:00:00.000000000,0.000116,13.098516,-0.144916,0.054364
2016-11-10T12:00:00.000000000,0.000098,13.481629,-0.462774,0.004632
2016-11-10T13:00:00.000000000,0.000074,13.944778,-0.629993,0.001955
2016-11-10T14:00:00.000000000,0.000054,14.408037,-0.632983,0.001476
2016-11-10T15:00:00.000000000,0.000028,14.765756,-0.487937,0.001324
2016-11-10T16:00:00.000000000,0.000022,14.943306,-0.291777,0.002902
2016-11-10T17:00:00.000000000,0.000018,14.870056,-0.075867,0.035754
2016-11-10T18:00:00.000000000,0.000029,14.591251,0.150424,0.014294
2016-11-10T19:00:00.000000000,0.000044,14.209385,0.368963,0.003496
2016-11-10T20:00:00.000000000,0.000058,13.773654,0.533137,0.002130
2016-11-10T21:00:00.000000000,0.000083,13.360968,0.597265,0.002338
2016-11-10T22:00:00.000000000,0.000111,13.090018,0.496185,0.004457
2016-11-10T23:00:00.000000000,0.000120,13.031668,0.229089,0.022407
2016-11-11T00:00:00.000000000,0.000109,13.223832,-0.123825,0.070884
2016-11-11T01:00:00.000000000,0.000097,13.600094,-0.438497,0.005179
2016-11-11T02:00:00.000000000,0.000065,14.037780,-0.577751,0.002072
2016-11-11T03:00:00.000000000,0.000050,14.436367,-0.542328,0.001847
2016-11-11T04:00:00.000000000,0.000030,14.684426,-0.352651,0.002634
2016-11-11T05:00:00.000000000,0.000020,14.695675,-0.125228,0.014358
2016-11-11T06:00:00.000000000,0.000028,14.444850,0.144561,0.014665
2016-11-11T07:00:00.000000000,0.000050,14.052267,0.397785,0.003347
2016-11-11T08:00:00.000000000,0.000061,13.630078,0.550494,0.002086
2016-11-11T09:00:00.000000000,0.000092,13.230457,0.601469,0.002531
2016-11-11T10:00:00.000000000,0.000118,12.963733,0.474404,0.005109
2016-11-11T11:00:00.000000000,0.000121,12.931589,0.177959,0.037321
2016-11-11T12:00:00.000000000,0.000114,13.179434,-0.219660,0.023593
2016-11-11T13:00:00.000000000,0.000098,13.621571,-0.561588,0.003185
2016-11-11T14:00:00.000000000,0.000066,14.141834,-0.711281,0.001383
2016-11-11T15:00:00.000000000,0.000039,14.637232,-0.674769,0.000945
2016-11-11T16:00:00.000000000,0.000023,14.997077,-0.487551,0.001077
2016-11-11T17:00:00.000000000,0.000014,15.121730,-0.252880,0.002558
2016-11-11T18:00:00.000000000,0.000009,14.938751,0.012211,0.692014
2016-11-11T19:00:00.000000000,0.000029,14.545162,0.294457,0.003659
2016-11-11T20:00:00.000000000,0.000039,14.066972,0.547058,0.001377
2016-11-11T21:00:00.000000000,0.000059,13.545592,0.699937,0.001228
2016-11-11T22:00:00.000000000,0.000097,13.096944,0.726110,0.001816
2016-11-11T23:00:00.000000000,0.000116,12.828865,0.545342,0.003771
2016-11-12T00:00:00.000000000,0.000129,12.807874,0.194306,0.032960
2016-11-12T01:00:00.000000000,0.000120,13.094652,-0.227594,0.022883
2016-11-12T02:00:00.000000000,0.000099,13.550136,-0.572211,0.003093
2016-11-12T03:00:00.000000000,0.000066,14.054337,-0.706977,0.001402
2016-11-12T04:00:00.000000000,0.000045,14.489311,-0.621547,0.001268
2016-11-12T05:00:00.000000000,0.000022,14.759575,-0.399388,0.001536
2016-11-12T06:00:00.000000000,0.000016,14.774370,-0.144663,0.008441
2016-11-12T07:00:00.000000000,0.000020,14.507192,0.142836,0.010640
2016-11-12T08:00:00.000000000,0.000044,14.096697,0.406822,0.002847
2016-11-12T09:00:00.000000000,0.000056,13.660619,0.558529,0.001845
2016-11-12T10:00:00.000000000,0.000085,13.248228,0.614836,0.002235
2016-11-12T11:00:00.000000000,0.000114,12.990536,0.475735,0.004944
2016-11-12T12:00:00.000000000,0.000120,12.997218,0.140810,0.059435
2016-11-12T13:00:00.000000000,0.000108,13.299868,-0.297133,0.012311
2016-11-12T14:00:00.000000000,0.000088,13.791727,-0.644081,0.002203
2016-11-12T15:00:00.000000000,0.000056,14.354952,-0.768002,0.001020
2016-11-12T16:00:00.000000000,0.000028,14.858315,-0.678127,0.000689
2016-11-12T17:00:00.000000000,0.000016,15.192731,-0.455036,0.000909
2016-11-12T18:00:00.000000000,0.000008,15.230001,-0.186349,0.002722
2016-11-12T19:00:00.000000000,0.000008,14.930651,0.124586,0.006164
2016-11-12T20:00:00.000000000,0.000033,14.434041,0.450585,0.001795
2016-11-12T21:00:00.000000000,0.000039,13.860842,0.715643,0.000795
2016-11-12T22:00:00.000000000,0.000069,13.270718,0.868985,0.000922
2016-11-12T23:00:00.000000000,0.000102,12.807795,0.834097,0.001414
2016-11-13T00:00:00.000000000,0.000126,12.538441,0.564545,0.003726
2016-11-13T01:00:00.000000000,0.000129,12.591453,0.133548,0.068665
2016-11-13T02:00:00.000000000,0.000125,12.983700,-0.338736,0.010667
2016-11-13T03:00:00.000000000,0.000103,13.511823,-0.695264,0.002169
2016-11-13T04:00:00.000000000,0.000063,14.054235,-0.801718,0.001041
2016-11-13T05:00:00.000000000,0.000042,14.516693,-0.663680,0.001041
2016-11-13T06:00:00.000000000,0.000017,14.797769,-0.417678,0.001090
2016-11-13T07:00:00.000000000,0.000013,14.811079,-0.155498,0.005793
2016-11-13T08:00:00.000000000,0.000015,14.529480,0.141356,0.008361
2016-11-13T09:00:00.000000000,0.000041,14.103518,0.413813,0.002544
2016-11-13T10:00:00.000000000,0.000051,13.657234,0.569450,0.001608
2016-11-13T11:00:00.000000000,0.000080,13.240149,0.621424,0.002062
2016-11-13T12:00:00.000000000,0.000110,13.003705,0.456583,0.005161
2016-11-13T13:00:00.000000000,0.000115,13.065239,0.075491,0.198938
2016-11-13T14:00:00.000000000,0.000101,13.430234,-0.397677,0.006484
2016-11-13T15:00:00.000000000,0.000068,13.967100,-0.723162,0.001366
2016-11-13T16:00:00.000000000,0.000040,14.555673,-0.795664,0.000694
2016-11-13T17:00:00.000000000,0.000025,15.045132,-0.650421,0.000661
2016-11-13T18:00:00.000000000,0.000012,15.324150,-0.395591,0.000889
2016-11-13T19:00:00.000000000,0.000006,15.251006,-0.095928,0.006944
2016-11-13T20:00:00.000000000,0.000021,14.845409,0.252048,0.003625
2016-11-13T21:00:00.000000000,0.000033,14.277805,0.592840,0.001016
2016-11-13T22:00:00.000000000,0.000041,13.642158,0.847957,0.000594
2016-11-13T23:00:00.000000000,0.000082,13.023763,0.979713,0.000835
2016-11-14T00:00:00.000000000,0.000109,12.545948,0.881826,0.001326
2016-11-14T01:00:00.000000000,0.000127,12.283260,0.512813,0.004462
2016-11-14T02:00:00.000000000,0.000134,12.422599,0.016539,4.581500
2016-11-14T03:00:00.000000000,0.000125,12.907593,-0.497054,0.004928
2016-11-14T04:00:00.000000000,0.000092,13.498065,-0.831079,0.001351
2016-11-14T05:00:00.000000000,0.000057,14.070884,-0.882441,0.000784
2016-11-14T06:00:00.000000000,0.000033,14.551837,-0.701209,0.000747
2016-11-14T07:00:00.000000000,0.000016,14.832385,-0.427667,0.000953
2016-11-14T08:00:00.000000000,0.000010,14.822546,-0.143641,0.005647
2016-11-14T09:00:00.000000000,0.000020,14.515025,0.164964,0.008083
2016-11-14T10:00:00.000000000,0.000039,14.074491,0.436292,0.002184
2016-11-14T11:00:00.000000000,0.000046,13.625490,0.576320,0.001425
2016-11-14T12:00:00.000000000,0.000074,13.228337,0.597811,0.002062
2016-11-14T13:00:00.000000000,0.000101,13.050333,0.383184,0.006782
2016-11-14T14:00:00.000000000,0.000104,13.187350,-0.031403,1.050763
2016-11-14T15:00:00.000000000,0.000092,13.608503,-0.499075,0.003780
2016-11-14T16:00:00.000000000,0.000051,14.170897,-0.761144,0.000936
2016-11-14T17:00:00.000000000,0.000033,14.750375,-0.776351,0.000600
2016-11-14T18:00:00.000000000,0.000023,15.202309,-0.586279,0.000756
2016-11-14T19:00:00.000000000,0.000007,15.402297,-0.319793,0.000809
2016-11-14T20:00:00.000000000,0.000001,15.221292,0.008410,0.157438
2016-11-14T21:00:00.000000000,0.000020,14.733476,0.376631,0.001552
2016-11-14T22:00:00.000000000,0.000031,14.118262,0.710011,0.000662
2016-11-14T23:00:00.000000000,0.000046,13.439237,0.953289,0.000517
2016-11-15T00:00:00.000000000,0.000082,12.817297,1.041063,0.000732
2016-11-15T01:00:00.000000000,0.000112,12.341851,0.876345,0.001358
2016-11-15T02:00:00.000000000,0.000123,12.122777,0.423727,0.006265
2016-11-15T03:00:00.000000000,0.000129,12.354292,-0.087979,0.154893
2016-11-15T04:00:00.000000000,0.000117,12.908674,-0.608011,0.003074
2016-11-15T05:00:00.000000000,0.000079,13.527657,-0.904095,0.000985
2016-11-15T06:00:00.000000000,0.000053,14.108905,-0.905496,0.000690
2016-11-15T07:00:00.000000000,0.000029,14.590406,-0.703832,0.000640
2016-11-15T08:00:00.000000000,0.000016,14.867559,-0.422717,0.000974
2016-11-15T09:00:00.000000000,0.000012,14.844092,-0.132865,0.007537
2016-11-15T10:00:00.000000000,0.000022,14.531444,0.173681,0.008143
2016-11-15T11:00:00.000000000,0.000037,14.097336,0.428556,0.002169
2016-11-15T12:00:00.000000000,0.000044,13.661936,0.556725,0.001458
2016-11-15T13:00:00.000000000,0.000066,13.291211,0.555531,0.002149
2016-11-15T14:00:00.000000000,0.000090,13.160178,0.309570,0.009341
2016-11-15T15:00:00.000000000,0.000092,13.350426,-0.116120,0.068535
2016-11-15T16:00:00.000000000,0.000080,13.799067,-0.552696,0.002733
2016-11-15T17:00:00.000000000,0.000044,14.366548,-0.761440,0.000819
2016-11-15T18:00:00.000000000,0.000030,14.923741,-0.730832,0.000628
2016-11-15T19:00:00.000000000,0.000016,15.327197,-0.515503,0.000705
2016-11-15T20:00:00.000000000,-0.000002,15.431831,-0.231846,-0.000365
2016-11-15T21:00:00.000000000,-0.000005,15.146922,0.118336,-0.003789
2016-11-15T22:00:00.000000000,0.000025,14.598480,0.498601,0.001110
2016-11-15T23:00:00.000000000,0.000033,13.953655,0.812425,0.000525
2016-11-16T00:00:00.000000000,0.000054,13.267204,1.017834,0.000519
2016-11-16T01:00:00.000000000,0.000082,12.669189,1.048478,0.000713
2016-11-16T02:00:00.000000000,0.000106,12.219193,0.821355,0.001449
2016-11-16T03:00:00.000000000,0.000116,12.068584,0.350158,0.008621
2016-11-16T04:00:00.000000000,0.000121,12.372637,-0.161868,0.043108
2016-11-16T05:00:00.000000000,0.000104,12.950761,-0.663096,0.002302
2016-11-16T06:00:00.000000000,0.000070,13.565158,-0.917475,0.000848
2016-11-16T07:00:00.000000000,0.000049,14.133590,-0.878291,0.000681
2016-11-16T08:00:00.000000000,0.000026,14.586003,-0.665866,0.000648
2016-11-16T09:00:00.000000000,0.000013,14.836829,-0.383299,0.000974
2016-11-16T10:00:00.000000000,0.000008,14.789094,-0.096692,0.009307
2016-11-16T11:00:00.000000000,0.000019,14.478111,0.194491,0.005622
2016-11-16T12:00:00.000000000,0.000034,14.068747,0.418252,0.002048
2016-11-16T13:00:00.000000000,0.000042,13.665210,0.513259,0.001654
2016-11-16T14:00:00.000000000,0.000063,13.333906,0.490850,0.002615
2016-11-16T15:00:00.000000000,0.000083,13.243309,0.247787,0.013581
2016-11-16T16:00:00.000000000,0.000083,13.458058,-0.154677,0.035077
2016-11-16T17:00:00.000000000,0.000072,13.897614,-0.541998,0.002574
2016-11-16T18:00:00.000000000,0.000037,14.431712,-0.702758,0.000821
2016-11-16T19:00:00.000000000,0.000024,14.938501,-0.641267,0.000650
2016-11-16T20:00:00.000000000,0.000016,15.277457,-0.420426,0.001027
2016-11-16T21:00:00.000000000,0.000003,15.309303,-0.130274,0.002003
2016-11-16T22:00:00.000000000,0.000004,14.979060,0.234641,0.000855
2016-11-16T23:00:00.000000000,0.000026,14.424213,0.610216,0.000766
2016-11-17T00:00:00.000000000,0.000034,13.779374,0.884544,0.000451
2016-11-17T01:00:00.000000000,0.000060,13.114696,1.058427,0.000530
2016-11-17T02:00:00.000000000,0.000088,12.547136,1.041475,0.000770
2016-11-17T03:00:00.000000000,0.000105,12.135333,0.748755,0.001716
2016-11-17T04:00:00.000000000,0.000117,12.063437,0.261131,0.015592
2016-11-17T05:00:00.000000000,0.000120,12.429491,-0.252011,0.017671
2016-11-17T06:00:00.000000000,0.000087,13.012478,-0.705917,0.001705
2016-11-17T07:00:00.000000000,0.000063,13.605521,-0.911328,0.000776
2016-11-17T08:00:00.000000000,0.000043,14.150430,-0.836001,0.000659
2016-11-17T09:00:00.000000000,0.000021,14.566341,-0.624758,0.000580
2016-11-17T10:00:00.000000000,0.000009,14.787100,-0.353867,0.000768
2016-11-17T11:00:00.000000000,0.000006,14.720720,-0.086409,0.008773
2016-11-17T12:00:00.000000000,0.000016,14.419037,0.183580,0.005173
2016-11-17T13:00:00.000000000,0.000030,14.037348,0.385824,0.002145
2016-11-17T14:00:00.000000000,0.000042,13.664017,0.464742,0.001989
2016-11-17T15:00:00.000000000,0.000061,13.366839,0.428624,0.003343
2016-11-17T16:00:00.000000000,0.000080,13.306979,0.170869,0.027404
2016-11-17T17:00:00.000000000,0.000079,13.528375,-0.197400,0.020627
2016-11-17T18:00:00.000000000,0.000062,13.944767,-0.509996,0.002505
2016-11-17T19:00:00.000000000,0.000030,14.436617,-0.644738,0.000795
2016-11-17T20:00:00.000000000,0.000021,14.887187,-0.576024,0.000707
2016-11-17T21:00:00.000000000,0.000016,15.161169,-0.369153,0.001322
2016-11-17T22:00:00.000000000,0.000008,15.128301,-0.103892,0.008500
2016-11-17T23:00:00.000000000,0.000010,14.777086,0.219165,0.002292
2016-11-18T00:00:00.000000000,0.000026,14.249508,0.554710,0.000899
2016-11-18T01:00:00.000000000,0.000030,13.645599,0.801022,0.000488
2016-11-18T02:00:00.000000000,0.000062,13.041534,0.947273,0.000679
2016-11-18T03:00:00.000000000,0.000081,12.540882,0.889695,0.000967
2016-11-18T04:00:00.000000000,0.000098,12.201518,0.588670,0.002611
2016-11-18T05:00:00.000000000,0.000108,12.208410,0.151634,0.043286
2016-11-18T06:00:00.000000000,0.000106,12.589351,-0.323168,0.009640
2016-11-18T07:00:00.000000000,0.000077,13.147732,-0.712487,0.001512
2016-11-18T08:00:00.000000000,0.000052,13.706002,-0.877026,0.000701
2016-11-18T09:00:00.000000000,0.000037,14.229470,-0.781458,0.000645
2016-11-18T10:00:00.000000000,0.000016,14.615470,-0.576030,0.000541
2016-11-18T11:00:00.000000000,0.000005,14.814179,-0.328479,0.000499
2016-11-18T12:00:00.000000000,0.000001,14.737491,-0.071285,0.002010
2016-11-18T13:00:00.000000000,0.000011,14.452149,0.179770,0.003779
2016-11-18T14:00:00.000000000,0.000026,14.100054,0.368294,0.002031
2016-11-18T15:00:00.000000000,0.000035,13.752825,0.428021,0.001961
2016-11-18T16:00:00.000000000,0.000048,13.483624,0.406049,0.002989
2016-11-18T17:00:00.000000000,0.000067,13.437250,0.166821,0.024306
2016-11-18T18:00:00.000000000,0.000068,13.644334,-0.154232,0.029441
2016-11-18T19:00:00.000000000,0.000054,14.021335,-0.425580,0.003145
2016-11-18T20:00:00.000000000,0.000026,14.460112,-0.555032,0.000922
2016-11-18T21:00:00.000000000,0.000018,14.854872,-0.501348,0.000817
2016-11-18T22:00:00.000000000,0.000015,15.076785,-0.313995,0.001783
2016-11-18T23:00:00.000000000,0.000011,15.014959,-0.071223,0.025118
2016-11-19T00:00:00.000000000,0.000013,14.677168,0.213383,0.003183
2016-11-19T01:00:00.000000000,0.000023,14.192034,0.509484,0.000929
2016-11-19T02:00:00.000000000,0.000031,13.643229,0.728552,0.000603
2016-11-19T03:00:00.000000000,0.000060,13.104121,0.829628,0.000860
2016-11-19T04:00:00.000000000,0.000075,12.678073,0.752692,0.001268
2016-11-19T05:00:00.000000000,0.000091,12.428558,0.463016,0.003989
2016-11-19T06:00:00.000000000,0.000096,12.496332,0.059913,0.252553
2016-11-19T07:00:00.000000000,0.000091,12.879508,-0.376887,0.006193
2016-11-19T08:00:00.000000000,0.000068,13.400169,-0.706117,0.001373
2016-11-19T09:00:00.000000000,0.000044,13.940624,-0.826628,0.000677
2016-11-19T10:00:00.000000000,0.000029,14.433101,-0.719191,0.000607
2016-11-19T11:00:00.000000000,0.000012,14.790998,-0.528980,0.000495
2016-11-19T12:00:00.000000000,0.000001,14.969771,-0.319573,0.000156
2016-11-19T13:00:00.000000000,-0.000002,14.891492,-0.103821,-0.001772
2016-11-19T14:00:00.000000000,0.000006,14.638046,0.084993,0.009061
2016-11-19T15:00:00.000000000,0.000022,14.327094,0.224094,0.004740
2016-11-19T16:00:00.000000000,0.000026,13.999057,0.327640,0.002592
2016-11-19T17:00:00.000000000,0.000036,13.737254,0.312421,0.003864
2016-11-19T18:00:00.000000000,0.000052,13.667453,0.143171,0.025958
2016-11-19T19:00:00.000000000,0.000059,13.819216,-0.111316,0.049766
2016-11-19T20:00:00.000000000,0.000045,14.123104,-0.340674,0.004167
2016-11-19T21:00:00.000000000,0.000023,14.481637,-0.460382,0.001179
2016-11-19T22:00:00.000000000,0.000013,14.810109,-0.426276,0.000805
2016-11-19T23:00:00.000000000,0.000010,14.994311,-0.263442,0.001707
2016-11-20T00:00:00.000000000,0.000010,14.939477,-0.067106,0.026153
2016-11-20T01:00:00.000000000,0.000015,14.651668,0.184381,0.004869
2016-11-20T02:00:00.000000000,0.000021,14.229583,0.427514,0.001225
2016-11-20T03:00:00.000000000,0.000024,13.738258,0.619473,0.000660
2016-11-20T04:00:00.000000000,0.000049,13.254783,0.711678,0.000972
2016-11-20T05:00:00.000000000,0.000069,12.885603,0.642831,0.001621
2016-11-20T06:00:00.000000000,0.000079,12.687670,0.395826,0.004830
2016-11-20T07:00:00.000000000,0.000083,12.757408,0.037687,0.559410
2016-11-20T08:00:00.000000000,0.000080,13.104450,-0.347396,0.006536
2016-11-20T09:00:00.000000000,0.000062,13.571334,-0.635982,0.001576
2016-11-20T10:00:00.000000000,0.000037,14.078731,-0.722452,0.000761
2016-11-20T11:00:00.000000000,0.000022,14.523734,-0.636627,0.000585
2016-11-20T12:00:00.000000000,0.000012,14.848896,-0.456921,0.000660
2016-11-20T13:00:00.000000000,0.000004,14.981493,-0.268629,0.000654
2016-11-20T14:00:00.000000000,0.000001,14.882714,-0.076746,0.002009
2016-11-20T15:00:00.000000000,0.000012,14.624532,0.108964,0.011446
2016-11-20T16:00:00.000000000,0.000022,14.313720,0.267268,0.003362
2016-11-20T17:00:00.000000000,0.000025,13.968503,0.377520,0.001855
2016-11-20T18:00:00.000000000,0.000035,13.688956,0.361088,0.002792
2016-11-20T19:00:00.000000000,0.000050,13.583792,0.200179,0.012715
2016-11-20T20:00:00.000000000,0.000056,13.687350,-0.048381,0.247881
2016-11-20T21:00:00.000000000,0.000048,13.944766,-0.267029,0.007110
2016-11-20T22:00:00.000000000,0.000035,14.267864,-0.363279,0.002847
2016-11-20T23:00:00.000000000,0.000019,14.574198,-0.346714,0.001762
2016-11-21T00:00:00.000000000,0.000013,14.762448,-0.222110,0.002858
2016-11-21T01:00:00.000000000,0.000011,14.745630,-0.035698,0.096036
2016-11-21T02:00:00.000000000,0.000010,14.519259,0.175234,0.003559
2016-11-21T03:00:00.000000000,0.000024,14.158431,0.379066,0.001770
2016-11-21T04:00:00.000000000,0.000035,13.738951,0.544292,0.001208
2016-11-21T05:00:00.000000000,0.000048,13.317500,0.625540,0.001229
2016-11-21T06:00:00.000000000,0.000068,12.989376,0.561028,0.002111
2016-11-21T07:00:00.000000000,0.000078,12.818457,0.357386,0.005896
2016-11-21T08:00:00.000000000,0.000079,12.875730,0.056760,0.239464
2016-11-21T09:00:00.000000000,0.000075,13.173999,-0.283367,0.009268
2016-11-21T10:00:00.000000000,0.000061,13.592828,-0.542636,0.002110
2016-11-21T11:00:00.000000000,0.000038,14.060427,-0.641406,0.000988
2016-11-21T12:00:00.000000000,0.000025,14.474968,-0.579699,0.000825
2016-11-21T13:00:00.000000000,0.000014,14.777738,-0.421120,0.000874
2016-11-21T14:00:00.000000000,0.000008,14.893855,-0.236382,0.001693
2016-11-21T15:00:00.000000000,0.000006,14.789263,-0.053593,0.023870
2016-11-21T16:00:00.000000000,0.000017,14.534140,0.123795,0.012047
2016-11-21T17:00:00.000000000,0.000026,14.221121,0.277977,0.003555
2016-11-21T18:00:00.000000000,0.000030,13.874782,0.413966,0.001831
2016-11-21T19:00:00.000000000,0.000042,13.583246,0.426948,0.002369
2016-11-21T20:00:00.000000000,0.000058,13.437025,0.269045,0.008138
2016-11-21T21:00:00.000000000,0.000065,13.479457,0.048219,0.284304
2016-11-21T22:00:00.000000000,0.000059,13.684292,-0.173395,0.020266
2016-11-21T23:00:00.000000000,0.000047,13.979446,-0.302835,0.005390
2016-11-22T00:00:00.000000000,0.000035,14.287033,-0.325073,0.003554
2016-11-22T01:00:00.000000000,0.000020,14.520432,-0.245846,0.003687
2016-11-22T02:00:00.000000000,0.000016,14.577893,-0.077057,0.030396
2016-11-22T03:00:00.000000000,0.000017,14.418914,0.134024,0.010286
2016-11-22T04:00:00.000000000,0.000030,14.100701,0.336472,0.002845
2016-11-22T05:00:00.000000000,0.000043,13.715107,0.509177,0.001710
2016-11-22T06:00:00.000000000,0.000051,13.321071,0.572398,0.001555
2016-11-22T07:00:00.000000000,0.000069,13.006219,0.524435,0.002458
2016-11-22T08:00:00.000000000,0.000084,12.844850,0.337358,0.007127
2016-11-22T09:00:00.000000000,0.000084,12.898872,0.048835,0.343095
2016-11-22T10:00:00.000000000,0.000076,13.186012,-0.275276,0.010015
2016-11-22T11:00:00.000000000,0.000060,13.593124,-0.525313,0.002221
2016-11-22T12:00:00.000000000,0.000042,14.049433,-0.623015,0.001142
2016-11-22T13:00:00.000000000,0.000029,14.458231,-0.569915,0.000988
2016-11-22T14:00:00.000000000,0.000015,14.752503,-0.412008,0.000976
2016-11-22T15:00:00.000000000,0.000008,14.859660,-0.225631,0.001813
2016-11-22T16:00:00.000000000,0.000006,14.741322,-0.028786,0.082249
2016-11-22T17:00:00.000000000,0.000019,14.469585,0.163403,0.007746
2016-11-22T18:00:00.000000000,0.000030,14.131756,0.327011,0.003006
2016-11-22T19:00:00.000000000,0.000034,13.755401,0.452942,0.001710
2016-11-22T20:00:00.000000000,0.000049,13.430747,0.462103,0.002321
2016-11-22T21:00:00.000000000,0.000068,13.251410,0.321589,0.006587
2016-11-22T22:00:00.000000000,0.000075,13.267744,0.079787,0.118401
2016-11-22T23:00:00.000000000,0.000067,13.471567,-0.185108,0.019794
2016-11-23T00:00:00.000000000,0.000058,13.787808,-0.372841,0.004341
2016-11-23T01:00:00.000000000,0.000038,14.130011,-0.425253,0.002252
2016-11-23T02:00:00.000000000,0.000026,14.410238,-0.351079,0.002307
2016-11-23T03:00:00.000000000,0.000019,14.529365,-0.185750,0.005979
2016-11-23T04:00:00.000000000,0.000017,14.434492,0.012037,1.252254
2016-11-23T05:00:00.000000000,0.000023,14.163485,0.230332,0.004559
2016-11-23T06:00:00.000000000,0.000042,13.816430,0.397555,0.002761
2016-11-23T07:00:00.000000000,0.000049,13.461303,0.475817,0.002186
2016-11-23T08:00:00.000000000,0.000068,13.157699,0.454230,0.003251
2016-11-23T09:00:00.000000000,0.000082,12.994036,0.304213,0.008657
2016-11-23T10:00:00.000000000,0.000085,13.038273,0.046580,0.383855
2016-11-23T11:00:00.000000000,0.000075,13.301438,-0.263539,0.010821
2016-11-23T12:00:00.000000000,0.000061,13.690961,-0.492206,0.002605
2016-11-23T13:00:00.000000000,0.000043,14.129629,-0.585072,0.001329
2016-11-23T14:00:00.000000000,0.000024,14.526206,-0.535624,0.000926
2016-11-23T15:00:00.000000000,0.000016,14.794274,-0.379967,0.001261
2016-11-23T16:00:00.000000000,0.000012,14.854108,-0.184248,0.004104
2016-11-23T17:00:00.000000000,0.000012,14.680922,0.029950,0.142171
2016-11-23T18:00:00.000000000,0.000024,14.356573,0.245951,0.004279
2016-11-23T19:00:00.000000000,0.000031,13.964823,0.439828,0.001668
2016-11-23T20:00:00.000000000,0.000040,13.542178,0.566681,0.001264
2016-11-23T21:00:00.000000000,0.000065,13.193471,0.553307,0.002118
2016-11-23T22:00:00.000000000,0.000081,13.003865,0.377493,0.005582
2016-11-23T23:00:00.000000000,0.000084,13.024144,0.101209,0.080327
2016-11-24T00:00:00.000000000,0.000076,13.264485,-0.202579,0.018545
2016-11-24T01:00:00.000000000,0.000066,13.623436,-0.423143,0.003784
2016-11-24T02:00:00.000000000,0.000046,14.002517,-0.487324,0.002062
2016-11-24T03:00:00.000000000,0.000034,14.303519,-0.408509,0.002168
2016-11-24T04:00:00.000000000,0.000023,14.443548,-0.222350,0.005151
2016-11-24T05:00:00.000000000,0.000021,14.366276,-0.011361,1.724363
2016-11-24T06:00:00.000000000,0.000026,14.097790,0.223510,0.005518
