time,dsdx,h,u,rix
2012-11-30T09:00:00.000000000,0.000020,14.912418,-0.346496,0.001890
2012-11-30T10:00:00.000000000,0.000012,14.877472,-0.152126,0.005603
2012-11-30T11:00:00.000000000,0.000022,14.670761,0.023874,0.435749
2012-11-30T12:00:00.000000000,0.000047,14.415509,0.148085,0.023385
2012-11-30T13:00:00.000000000,0.000067,14.144619,0.230079,0.013520
2012-11-30T14:00:00.000000000,0.000082,13.920112,0.216438,0.018430
2012-11-30T15:00:00.000000000,0.000097,13.868758,0.049678,0.413405
2012-11-30T16:00:00.000000000,0.000095,14.029878,-0.174874,0.032823
2012-11-30T17:00:00.000000000,0.000068,14.344021,-0.355127,0.005834
2012-11-30T18:00:00.000000000,0.000041,14.707340,-0.442684,0.002297
2012-11-30T19:00:00.000000000,0.000032,15.019838,-0.381015,0.002461
2012-11-30T20:00:00.000000000,0.000020,15.160970,-0.195324,0.005886
2012-11-30T21:00:00.000000000,0.000016,15.050259,0.009810,1.874496
2012-11-30T22:00:00.000000000,0.000043,14.715083,0.251381,0.007495
2012-11-30T23:00:00.000000000,0.000051,14.254652,0.494440,0.002246
2012-12-01T00:00:00.000000000,0.000106,13.724599,0.689975,0.002299
2012-12-01T01:00:00.000000000,0.000152,13.229727,0.760164,0.002620
2012-12-01T02:00:00.000000000,0.000185,12.856658,0.671057,0.003985
2012-12-01T03:00:00.000000000,0.000236,12.661564,0.399062,0.014174
2012-12-01T04:00:00.000000000,0.000249,12.737666,0.032470,2.267040
2012-12-01T05:00:00.000000000,0.000213,13.079596,-0.346572,0.017535
2012-12-01T06:00:00.000000000,0.000166,13.532161,-0.618269,0.004447
2012-12-01T07:00:00.000000000,0.000099,14.011358,-0.698642,0.002141
2012-12-01T08:00:00.000000000,0.000063,14.421701,-0.604523,0.001887
2012-12-01T09:00:00.000000000,0.000039,14.708288,-0.428698,0.002379
2012-12-01T10:00:00.000000000,0.000030,14.800559,-0.248793,0.005393
2012-12-01T11:00:00.000000000,0.000027,14.689966,-0.077909,0.050097
2012-12-01T12:00:00.000000000,0.000057,14.464967,0.066074,0.142335
2012-12-01T13:00:00.000000000,0.000078,14.221493,0.138803,0.043346
2012-12-01T14:00:00.000000000,0.000104,13.976761,0.169705,0.038182
2012-12-01T15:00:00.000000000,0.000130,13.823362,0.104183,0.124455
2012-12-01T16:00:00.000000000,0.000131,13.857500,-0.091955,0.162170
2012-12-01T17:00:00.000000000,0.000099,14.075007,-0.304432,0.011297
2012-12-01T18:00:00.000000000,0.000073,14.398247,-0.430906,0.004281
2012-12-01T19:00:00.000000000,0.000055,14.735008,-0.441270,0.003121
2012-12-01T20:00:00.000000000,0.000036,14.979987,-0.330167,0.003740
2012-12-01T21:00:00.000000000,0.000026,15.021698,-0.149781,0.013166
2012-12-01T22:00:00.000000000,0.000038,14.830735,0.060328,0.115683
2012-12-01T23:00:00.000000000,0.000056,14.471650,0.293820,0.007037
2012-12-02T00:00:00.000000000,0.000087,14.015895,0.545783,0.003091
2012-12-02T01:00:00.000000000,0.000152,13.516704,0.699113,0.003162
2012-12-02T02:00:00.000000000,0.000210,13.086992,0.697451,0.004273
2012-12-02T03:00:00.000000000,0.000240,12.799750,0.542866,0.007863
2012-12-02T04:00:00.000000000,0.000277,12.720605,0.231341,0.049699
2012-12-02T05:00:00.000000000,0.000258,12.923037,-0.149672,0.112397
2012-12-02T06:00:00.000000000,0.000219,13.326083,-0.487566,0.009270
2012-12-02T07:00:00.000000000,0.000156,13.794898,-0.682644,0.003483
2012-12-02T08:00:00.000000000,0.000097,14.257708,-0.680624,0.002248
2012-12-02T09:00:00.000000000,0.000062,14.618920,-0.538644,0.002348
2012-12-02T10:00:00.000000000,0.000040,14.829448,-0.352591,0.003568
2012-12-02T11:00:00.000000000,0.000032,14.835044,-0.172031,0.012291
2012-12-02T12:00:00.000000000,0.000048,14.684983,-0.021259,1.166840
2012-12-02T13:00:00.000000000,0.000074,14.472630,0.080301,0.124587
2012-12-02T14:00:00.000000000,0.000091,14.246330,0.137302,0.051611
2012-12-02T15:00:00.000000000,0.000119,14.024871,0.167069,0.045160
2012-12-02T16:00:00.000000000,0.000138,13.931226,0.094400,0.162934
2012-12-02T17:00:00.000000000,0.000136,14.006401,-0.054199,0.490286
2012-12-02T18:00:00.000000000,0.000114,14.228599,-0.204859,0.029198
2012-12-02T19:00:00.000000000,0.000083,14.508781,-0.275661,0.011889
2012-12-02T20:00:00.000000000,0.000066,14.764659,-0.262507,0.010670
2012-12-02T21:00:00.000000000,0.000059,14.909574,-0.166449,0.023931
2012-12-02T22:00:00.000000000,0.000061,14.859739,0.031846,0.674132
2012-12-02T23:00:00.000000000,0.000088,14.619607,0.225026,0.019172
2012-12-03T00:00:00.000000000,0.000063,14.250942,0.404527,0.004152
2012-12-03T01:00:00.000000000,0.000129,13.807713,0.571339,0.004103
2012-12-03T02:00:00.000000000,0.000193,13.348164,0.664284,0.004394
2012-12-03T03:00:00.000000000,0.000252,12.977406,0.652646,0.005785
2012-12-03T04:00:00.000000000,0.000301,12.761861,0.460127,0.013695
2012-12-03T05:00:00.000000000,0.000303,12.773503,0.144812,0.139055
2012-12-03T06:00:00.000000000,0.000275,13.047673,-0.219422,0.056136
2012-12-03T07:00:00.000000000,0.000207,13.441819,-0.481559,0.009040
2012-12-03T08:00:00.000000000,0.000161,13.867625,-0.596772,0.004727
2012-12-03T09:00:00.000000000,0.000109,14.266568,-0.561751,0.003710
2012-12-03T10:00:00.000000000,0.000071,14.556321,-0.415991,0.004504
2012-12-03T11:00:00.000000000,0.000053,14.686726,-0.246922,0.009600
2012-12-03T12:00:00.000000000,0.000056,14.628918,-0.083360,0.088617
2012-12-03T13:00:00.000000000,0.000081,14.441066,0.057781,0.263014
2012-12-03T14:00:00.000000000,0.000095,14.209024,0.158500,0.040734
2012-12-03T15:00:00.000000000,0.000127,13.957576,0.231379,0.024945
2012-12-03T16:00:00.000000000,0.000161,13.741537,0.231899,0.030997
2012-12-03T17:00:00.000000000,0.000184,13.670186,0.109595,0.158002
2012-12-03T18:00:00.000000000,0.000181,13.784832,-0.100119,0.188190
2012-12-03T19:00:00.000000000,0.000145,14.034822,-0.281300,0.019420
2012-12-03T20:00:00.000000000,0.000107,14.330647,-0.350053,0.009460
2012-12-03T21:00:00.000000000,0.000087,14.588850,-0.312695,0.009839
2012-12-03T22:00:00.000000000,0.000068,14.710679,-0.172440,0.025200
2012-12-03T23:00:00.000000000,0.000073,14.622104,0.015088,3.521364
2012-12-04T00:00:00.000000000,0.000093,14.358813,0.210800,0.022759
2012-12-04T01:00:00.000000000,0.000096,13.994025,0.398616,0.006400
2012-12-04T02:00:00.000000000,0.000164,13.587915,0.543329,0.005682
2012-12-04T03:00:00.000000000,0.000230,13.194145,0.598167,0.006413
2012-12-04T04:00:00.000000000,0.000270,12.915631,0.513874,0.009962
2012-12-04T05:00:00.000000000,0.000264,12.800027,0.301809,0.028011
2012-12-04T06:00:00.000000000,0.000260,12.912050,-0.001277,1552.273012
2012-12-04T07:00:00.000000000,0.000233,13.220914,-0.307110,0.024603
2012-12-04T08:00:00.000000000,0.000178,13.603798,-0.504170,0.007182
2012-12-04T09:00:00.000000000,0.000144,14.008851,-0.563610,0.004801
2012-12-04T10:00:00.000000000,0.000098,14.353020,-0.488362,0.004429
2012-12-04T11:00:00.000000000,0.000069,14.587907,-0.345693,0.006358
2012-12-04T12:00:00.000000000,0.000057,14.668321,-0.198899,0.015848
2012-12-04T13:00:00.000000000,0.000062,14.583132,-0.055433,0.221608
2012-12-04T14:00:00.000000000,0.000090,14.395313,0.069964,0.200498
2012-12-04T15:00:00.000000000,0.000098,14.163844,0.171254,0.035867
2012-12-04T16:00:00.000000000,0.000129,13.910318,0.238789,0.023828
2012-12-04T17:00:00.000000000,0.000162,13.721336,0.221815,0.034046
2012-12-04T18:00:00.000000000,0.000176,13.680296,0.083112,0.263655
2012-12-04T19:00:00.000000000,0.000166,13.807582,-0.114415,0.132225
2012-12-04T20:00:00.000000000,0.000138,14.038837,-0.258236,0.021960
2012-12-04T21:00:00.000000000,0.000105,14.294721,-0.297259,0.012847
2012-12-04T22:00:00.000000000,0.000090,14.508700,-0.244380,0.016544
2012-12-04T23:00:00.000000000,0.000072,14.594109,-0.122507,0.053034
2012-12-05T00:00:00.000000000,0.000082,14.501430,0.035187,0.724231
2012-12-05T01:00:00.000000000,0.000097,14.261860,0.206637,0.024428
2012-12-05T02:00:00.000000000,0.000099,13.934325,0.363511,0.007859
2012-12-05T03:00:00.000000000,0.000156,13.565794,0.474285,0.007119
2012-12-05T04:00:00.000000000,0.000214,13.221326,0.516831,0.007999
2012-12-05T05:00:00.000000000,0.000244,13.010686,0.399593,0.015010
2012-12-05T06:00:00.000000000,0.000230,12.966060,0.176377,0.072452
2012-12-05T07:00:00.000000000,0.000209,13.130264,-0.114189,0.159107
2012-12-05T08:00:00.000000000,0.000183,13.445678,-0.354661,0.014723
2012-12-05T09:00:00.000000000,0.000152,13.826768,-0.510633,0.006085
2012-12-05T10:00:00.000000000,0.000117,14.209730,-0.534857,0.004373
2012-12-05T11:00:00.000000000,0.000077,14.527871,-0.447964,0.004196
2012-12-05T12:00:00.000000000,0.000052,14.724560,-0.303439,0.006307
2012-12-05T13:00:00.000000000,0.000044,14.752683,-0.149865,0.021865
2012-12-05T14:00:00.000000000,0.000049,14.622626,0.000792,865.976725
2012-12-05T15:00:00.000000000,0.000082,14.404910,0.157517,0.036077
2012-12-05T16:00:00.000000000,0.000093,14.141143,0.276630,0.012963
2012-12-05T17:00:00.000000000,0.000134,13.862391,0.313800,0.014200
2012-12-05T18:00:00.000000000,0.000174,13.664456,0.260411,0.026427
2012-12-05T19:00:00.000000000,0.000177,13.630496,0.089499,0.227395
2012-12-05T20:00:00.000000000,0.000163,13.763215,-0.111375,0.136197
2012-12-05T21:00:00.000000000,0.000137,13.984540,-0.232915,0.026745
2012-12-05T22:00:00.000000000,0.000108,14.223870,-0.262435,0.016783
2012-12-05T23:00:00.000000000,0.000093,14.420554,-0.209050,0.023152
2012-12-06T00:00:00.000000000,0.000076,14.496538,-0.099608,0.083979
2012-12-06T01:00:00.000000000,0.000088,14.413801,0.051072,0.367962
2012-12-06T02:00:00.000000000,0.000097,14.198297,0.194522,0.027455
2012-12-06T03:00:00.000000000,0.000094,13.905935,0.331352,0.008966
2012-12-06T04:00:00.000000000,0.000141,13.578396,0.432564,0.007730
2012-12-06T05:00:00.000000000,0.000197,13.272903,0.458060,0.009394
2012-12-06T06:00:00.000000000,0.000225,13.088473,0.349537,0.018194
2012-12-06T07:00:00.000000000,0.000215,13.071555,0.144838,0.100915
2012-12-06T08:00:00.000000000,0.000197,13.244427,-0.112733,0.154611
2012-12-06T09:00:00.000000000,0.000162,13.548576,-0.321997,0.015935
2012-12-06T10:00:00.000000000,0.000135,13.919157,-0.463747,0.006606
2012-12-06T11:00:00.000000000,0.000104,14.283178,-0.482487,0.004829
2012-12-06T12:00:00.000000000,0.000067,14.576183,-0.338998,0.006372
2012-12-06T13:00:00.000000000,0.000053,14.741625,-0.205607,0.013909
2012-12-06T14:00:00.000000000,0.000051,14.738525,-0.081947,0.085040
2012-12-06T15:00:00.000000000,0.000057,14.575992,0.005215,23.245346
2012-12-06T16:00:00.000000000,0.000067,14.316730,0.209770,0.016377
2012-12-06T17:00:00.000000000,0.000084,14.006415,0.367607,0.006533
2012-12-06T18:00:00.000000000,0.000132,13.693140,0.430917,0.007338
2012-12-06T19:00:00.000000000,0.000179,13.471889,0.355431,0.014397
2012-12-06T20:00:00.000000000,0.000190,13.415175,0.171494,0.065388
2012-12-06T21:00:00.000000000,0.000175,13.519492,-0.027423,2.369707
2012-12-06T22:00:00.000000000,0.000143,13.724474,-0.172984,0.049662
2012-12-06T23:00:00.000000000,0.000114,13.972958,-0.236329,0.021583
2012-12-07T00:00:00.000000000,0.000100,14.202167,-0.210235,0.024128
2012-12-07T01:00:00.000000000,0.000082,14.331710,-0.098679,0.090957
2012-12-07T02:00:00.000000000,0.000070,14.306615,0.050931,0.290810
2012-12-07T03:00:00.000000000,0.000096,14.135625,0.199876,0.025726
2012-12-07T04:00:00.000000000,0.000097,13.874395,0.308988,0.010591
2012-12-07T05:00:00.000000000,0.000121,13.585125,0.379202,0.008652
2012-12-07T06:00:00.000000000,0.000172,13.311008,0.396209,0.010981
2012-12-07T07:00:00.000000000,0.000204,13.136170,0.305141,0.021674
2012-12-07T08:00:00.000000000,0.000198,13.140025,0.095066,0.216774
2012-12-07T09:00:00.000000000,0.000179,13.324029,-0.148391,0.081719
2012-12-07T10:00:00.000000000,0.000142,13.635044,-0.341973,0.012503
2012-12-07T11:00:00.000000000,0.000113,14.020713,-0.480189,0.005189
2012-12-07T12:00:00.000000000,0.000073,14.397165,-0.463017,0.003709
2012-12-07T13:00:00.000000000,0.000043,14.692530,-0.341219,0.004094
2012-12-07T14:00:00.000000000,0.000033,14.843594,-0.204984,0.008740
2012-12-07T15:00:00.000000000,0.000021,14.798761,-0.034855,0.194528
2012-12-07T16:00:00.000000000,0.000035,14.582587,0.090608,0.046340
2012-12-07T17:00:00.000000000,0.000046,14.261431,0.311718,0.005140
2012-12-07T18:00:00.000000000,0.000080,13.880589,0.477722,0.003672
2012-12-07T19:00:00.000000000,0.000135,13.504512,0.542861,0.004673
2012-12-07T20:00:00.000000000,0.000180,13.248165,0.454257,0.008732
2012-12-07T21:00:00.000000000,0.000195,13.170956,0.238164,0.034136
2012-12-07T22:00:00.000000000,0.000170,13.278201,-0.010702,14.873427
2012-12-07T23:00:00.000000000,0.000147,13.519219,-0.207301,0.034935
2012-12-08T00:00:00.000000000,0.000113,13.812784,-0.307707,0.012403
2012-12-08T01:00:00.000000000,0.000091,14.094909,-0.315031,0.009712
2012-12-08T02:00:00.000000000,0.000070,14.277718,-0.198905,0.019136
2012-12-08T03:00:00.000000000,0.000055,14.305762,-0.023946,1.040366
2012-12-08T04:00:00.000000000,0.000060,14.172488,0.123498,0.042162
2012-12-08T05:00:00.000000000,0.000080,13.933509,0.246028,0.013980
2012-12-08T06:00:00.000000000,0.000096,13.666263,0.333763,0.008864
2012-12-08T07:00:00.000000000,0.000136,13.411045,0.352498,0.011110
2012-12-08T08:00:00.000000000,0.000167,13.233223,0.284088,0.020683
2012-12-08T09:00:00.000000000,0.000171,13.234512,0.087604,0.222234
2012-12-08T10:00:00.000000000,0.000153,13.417073,-0.150950,0.067835
2012-12-08T11:00:00.000000000,0.000115,13.731289,-0.346315,0.009970
2012-12-08T12:00:00.000000000,0.000082,14.134894,-0.479769,0.003808
2012-12-08T13:00:00.000000000,0.000048,14.531849,-0.489706,0.002202
2012-12-08T14:00:00.000000000,0.000027,14.833389,-0.341264,0.002607
2012-12-08T15:00:00.000000000,0.000012,14.966376,-0.189198,0.003795
2012-12-08T16:00:00.000000000,-0.000000,14.869497,0.017591,-0.004097
2012-12-08T17:00:00.000000000,0.000017,14.579253,0.165578,0.006633
2012-12-08T18:00:00.000000000,0.000034,14.181401,0.432290,0.001949
2012-12-08T19:00:00.000000000,0.000087,13.722514,0.619167,0.002348
2012-12-08T20:00:00.000000000,0.000131,13.293321,0.676364,0.002870
2012-12-08T21:00:00.000000000,0.000171,13.009321,0.552240,0.005516
2012-12-08T22:00:00.000000000,0.000186,12.916397,0.286872,0.022037
2012-12-08T23:00:00.000000000,0.000174,13.051818,-0.019992,4.290842
2012-12-09T00:00:00.000000000,0.000154,13.356158,-0.287676,0.018730
2012-12-09T01:00:00.000000000,0.000115,13.720774,-0.436196,0.006251
2012-12-09T02:00:00.000000000,0.000077,14.076316,-0.470628,0.003685
2012-12-09T03:00:00.000000000,0.000054,14.327125,-0.329002,0.005420
2012-12-09T04:00:00.000000000,0.000040,14.410191,-0.125993,0.027306
2012-12-09T05:00:00.000000000,0.000034,14.297587,0.036271,0.279100
2012-12-09T06:00:00.000000000,0.000055,14.048954,0.210892,0.013021
2012-12-09T07:00:00.000000000,0.000070,13.763345,0.320389,0.007084
2012-12-09T08:00:00.000000000,0.000113,13.491018,0.377140,0.008060
2012-12-09T09:00:00.000000000,0.000148,13.293093,0.307559,0.015672
2012-12-09T10:00:00.000000000,0.000153,13.295540,0.093997,0.173525
2012-12-09T11:00:00.000000000,0.000137,13.514642,-0.190473,0.038487
2012-12-09T12:00:00.000000000,0.000100,13.872521,-0.418758,0.005991
2012-12-09T13:00:00.000000000,0.000056,14.315840,-0.555325,0.001974
2012-12-09T14:00:00.000000000,0.000031,14.738140,-0.497465,0.001374
2012-12-09T15:00:00.000000000,0.000006,15.032751,-0.337098,0.000636
2012-12-09T16:00:00.000000000,-0.000009,15.110133,-0.145120,-0.004836
2012-12-09T17:00:00.000000000,-0.000006,14.922128,0.078555,-0.010832
2012-12-09T18:00:00.000000000,0.000007,14.545571,0.281624,0.000980
2012-12-09T19:00:00.000000000,0.000038,14.067655,0.556362,0.001296
2012-12-09T20:00:00.000000000,0.000091,13.535436,0.751589,0.001644
2012-12-09T21:00:00.000000000,0.000141,13.063431,0.787671,0.002234
2012-12-09T22:00:00.000000000,0.000175,12.749030,0.606419,0.004587
2012-12-09T23:00:00.000000000,0.000185,12.638598,0.288702,0.021185
2012-12-10T00:00:00.000000000,0.000181,12.829705,-0.084455,0.245567
2012-12-10T01:00:00.000000000,0.000157,13.210223,-0.417623,0.009001
2012-12-10T02:00:00.000000000,0.000116,13.644614,-0.597090,0.003351
2012-12-10T03:00:00.000000000,0.000083,14.074114,-0.605055,0.002394
2012-12-10T04:00:00.000000000,0.000037,14.381635,-0.462490,0.001902
2012-12-10T05:00:00.000000000,0.000015,14.513382,-0.242665,0.002773
2012-12-10T06:00:00.000000000,0.000009,14.418256,-0.037782,0.066343
2012-12-10T07:00:00.000000000,0.000031,14.153148,0.172147,0.011097
2012-12-10T08:00:00.000000000,0.000059,13.840732,0.311099,0.006347
2012-12-10T09:00:00.000000000,0.000097,13.552558,0.378486,0.006904
2012-12-10T10:00:00.000000000,0.000135,13.343058,0.305228,0.014548
2012-12-10T11:00:00.000000000,0.000141,13.357364,0.069106,0.297212
2012-12-10T12:00:00.000000000,0.000120,13.613207,-0.248540,0.019913
2012-12-10T13:00:00.000000000,0.000082,14.009522,-0.492131,0.003592
2012-12-10T14:00:00.000000000,0.000041,14.485684,-0.604917,0.001217
2012-12-10T15:00:00.000000000,0.000001,14.928341,-0.522743,0.000056
2012-12-10T16:00:00.000000000,-0.000025,15.212413,-0.348276,-0.002335
2012-12-10T17:00:00.000000000,-0.000037,15.242664,-0.124492,-0.027227
2012-12-10T18:00:00.000000000,-0.000025,14.977379,0.127381,-0.017260
2012-12-10T19:00:00.000000000,-0.000011,14.516403,0.417833,-0.000710
2012-12-10T20:00:00.000000000,0.000035,13.948811,0.724707,0.000706
2012-12-10T21:00:00.000000000,0.000084,13.342630,0.878849,0.001096
2012-12-10T22:00:00.000000000,0.000139,12.835458,0.879056,0.001739
2012-12-10T23:00:00.000000000,0.000180,12.479554,0.665292,0.003821
2012-12-11T00:00:00.000000000,0.000186,12.387614,0.269429,0.023948
2012-12-11T01:00:00.000000000,0.000190,12.666066,-0.177691,0.057411
2012-12-11T02:00:00.000000000,0.000154,13.138700,-0.557353,0.004906
2012-12-11T03:00:00.000000000,0.000105,13.638316,-0.744271,0.001956
2012-12-11T04:00:00.000000000,0.000066,14.128726,-0.709449,0.001397
2012-12-11T05:00:00.000000000,0.000012,14.475349,-0.526575,0.000490
2012-12-11T06:00:00.000000000,-0.000010,14.641374,-0.298136,-0.001189
2012-12-11T07:00:00.000000000,-0.000020,14.554341,-0.039263,-0.143099
2012-12-11T08:00:00.000000000,-0.000002,14.277627,0.205947,-0.000602
2012-12-11T09:00:00.000000000,0.000036,13.960285,0.359238,0.002978
2012-12-11T10:00:00.000000000,0.000066,13.666506,0.376727,0.004791
2012-12-11T11:00:00.000000000,0.000107,13.460677,0.300750,0.012004
2012-12-11T12:00:00.000000000,0.000118,13.490655,0.046568,0.556164
2012-12-11T13:00:00.000000000,0.000095,13.771797,-0.275249,0.012982
2012-12-11T14:00:00.000000000,0.000050,14.197842,-0.498614,0.002169
2012-12-11T15:00:00.000000000,0.000015,14.696295,-0.598032,0.000470
2012-12-11T16:00:00.000000000,-0.000026,15.145154,-0.493323,-0.001202
2012-12-11T17:00:00.000000000,-0.000035,15.405200,-0.299569,-0.004478
2012-12-11T18:00:00.000000000,-0.000043,15.381394,-0.063673,-0.123504
2012-12-11T19:00:00.000000000,-0.000040,15.044698,0.194668,-0.011919
2012-12-11T20:00:00.000000000,-0.000019,14.517717,0.527183,-0.000736
2012-12-11T21:00:00.000000000,0.000018,13.879331,0.858222,0.000250
2012-12-11T22:00:00.000000000,0.000080,13.230541,1.016567,0.000768
2012-12-11T23:00:00.000000000,0.000130,12.705144,0.956257,0.001365
2012-12-12T00:00:00.000000000,0.000172,12.342442,0.685904,0.003407
2012-12-12T01:00:00.000000000,0.000186,12.300636,0.230485,0.032526
2012-12-12T02:00:00.000000000,0.000177,12.658989,-0.267021,0.023725
2012-12-12T03:00:00.000000000,0.000136,13.192182,-0.660742,0.003109
2012-12-12T04:00:00.000000000,0.000090,13.744341,-0.837353,0.001326
2012-12-12T05:00:00.000000000,0.000045,14.276739,-0.766482,0.000834
2012-12-12T06:00:00.000000000,-0.000019,14.650903,-0.557673,-0.000669
2012-12-12T07:00:00.000000000,-0.000055,14.829352,-0.291063,-0.007255
2012-12-12T08:00:00.000000000,-0.000059,14.720140,-0.022141,-1.328529
2012-12-12T09:00:00.000000000,-0.000032,14.411748,0.274235,-0.004584
2012-12-12T10:00:00.000000000,0.000008,14.068018,0.430278,0.000454
2012-12-12T11:00:00.000000000,0.000041,13.747547,0.442513,0.002198
2012-12-12T12:00:00.000000000,0.000086,13.537626,0.330795,0.007993
2012-12-12T13:00:00.000000000,0.000098,13.591717,0.053457,0.350550
2012-12-12T14:00:00.000000000,0.000079,13.908830,-0.282986,0.010410
2012-12-12T15:00:00.000000000,0.000019,14.361441,-0.524262,0.000751
2012-12-12T16:00:00.000000000,-0.000013,14.870562,-0.609885,-0.000387
2012-12-12T17:00:00.000000000,-0.000033,15.303938,-0.469575,-0.001708
2012-12-12T18:00:00.000000000,-0.000045,15.515841,-0.270102,-0.007224
2012-12-12T19:00:00.000000000,-0.000058,15.414701,-0.001174,-486.860607
2012-12-12T20:00:00.000000000,-0.000043,15.001998,0.284694,-0.006054
2012-12-12T21:00:00.000000000,-0.000022,14.417627,0.657827,-0.000555
2012-12-12T22:00:00.000000000,0.000023,13.726893,0.960430,0.000259
2012-12-12T23:00:00.000000000,0.000076,13.065551,1.089971,0.000629
2012-12-13T00:00:00.000000000,0.000135,12.537029,0.981534,0.001323
2012-12-13T01:00:00.000000000,0.000164,12.180182,0.643733,0.003635
2012-12-13T02:00:00.000000000,0.000186,12.209400,0.159518,0.067514
2012-12-13T03:00:00.000000000,0.000169,12.640538,-0.368624,0.011845
2012-12-13T04:00:00.000000000,0.000123,13.217421,-0.750672,0.002170
2012-12-13T05:00:00.000000000,0.000071,13.799617,-0.907030,0.000900
2012-12-13T06:00:00.000000000,0.000034,14.341715,-0.786635,0.000589
2012-12-13T07:00:00.000000000,-0.000045,14.720821,-0.549813,-0.001648
2012-12-13T08:00:00.000000000,-0.000061,14.882557,-0.290235,-0.008138
2012-12-13T09:00:00.000000000,-0.000061,14.738904,-0.001266,-422.850650
2012-12-13T10:00:00.000000000,-0.000040,14.406278,0.295750,-0.004926
2012-12-13T11:00:00.000000000,-0.000005,14.039450,0.464029,-0.000240
2012-12-13T12:00:00.000000000,0.000028,13.699515,0.474742,0.001271
2012-12-13T13:00:00.000000000,0.000069,13.497350,0.339718,0.006099
2012-12-13T14:00:00.000000000,0.000083,13.579712,0.021130,1.912510
2012-12-13T15:00:00.000000000,0.000068,13.923534,-0.333540,0.006401
2012-12-13T16:00:00.000000000,0.000002,14.399908,-0.570107,0.000053
2012-12-13T17:00:00.000000000,-0.000024,14.921243,-0.639281,-0.000660
2012-12-13T18:00:00.000000000,-0.000043,15.350267,-0.493388,-0.002031
2012-12-13T19:00:00.000000000,-0.000057,15.532110,-0.284586,-0.008266
2012-12-13T20:00:00.000000000,-0.000067,15.382270,-0.020439,-1.865776
2012-12-13T21:00:00.000000000,-0.000048,14.917068,0.294689,-0.006245
2012-12-13T22:00:00.000000000,-0.000037,14.299412,0.722190,-0.000768
2012-12-13T23:00:00.000000000,0.000006,13.590774,0.991391,0.000066
2012-12-14T00:00:00.000000000,0.000070,12.934593,1.105757,0.000560
2012-12-14T01:00:00.000000000,0.000123,12.419185,0.954610,0.001267
2012-12-14T02:00:00.000000000,0.000150,12.106669,0.549689,0.004533
2012-12-14T03:00:00.000000000,0.000166,12.227411,0.048980,0.640352
2012-12-14T04:00:00.000000000,0.000150,12.723630,-0.488630,0.006029
2012-12-14T05:00:00.000000000,0.000100,13.329223,-0.837670,0.001437
2012-12-14T06:00:00.000000000,0.000045,13.933740,-0.944985,0.000525
2012-12-14T07:00:00.000000000,-0.000001,14.481527,-0.796271,-0.000015
2012-12-14T08:00:00.000000000,-0.000050,14.853008,-0.537208,-0.001954
2012-12-14T09:00:00.000000000,-0.000050,14.977200,-0.261949,-0.008258
2012-12-14T10:00:00.000000000,-0.000051,14.786548,0.030591,-0.612336
2012-12-14T11:00:00.000000000,-0.000037,14.425730,0.302148,-0.004357
2012-12-14T12:00:00.000000000,-0.000013,14.041036,0.496151,-0.000580
2012-12-14T13:00:00.000000000,0.000014,13.689797,0.511848,0.000556
2012-12-14T14:00:00.000000000,0.000051,13.506747,0.344443,0.004399
2012-12-14T15:00:00.000000000,0.000064,13.619301,-0.007512,11.692755
2012-12-14T16:00:00.000000000,0.000050,13.988091,-0.345464,0.004413
2012-12-14T17:00:00.000000000,-0.000004,14.475870,-0.583110,-0.000121
2012-12-14T18:00:00.000000000,-0.000028,14.989606,-0.613107,-0.000856
2012-12-14T19:00:00.000000000,-0.000040,15.382712,-0.439550,-0.002390
2012-12-14T20:00:00.000000000,-0.000056,15.508051,-0.224905,-0.013017
2012-12-14T21:00:00.000000000,-0.000061,15.293501,0.080640,-0.108127
2012-12-14T22:00:00.000000000,-0.000039,14.787800,0.418582,-0.002479
2012-12-14T23:00:00.000000000,-0.000034,14.154006,0.804770,-0.000568
2012-12-15T00:00:00.000000000,0.000010,13.446906,0.994427,0.000105
2012-12-15T01:00:00.000000000,0.000071,12.819060,1.083691,0.000584
2012-12-15T02:00:00.000000000,0.000118,12.337634,0.884270,0.001405
2012-12-15T03:00:00.000000000,0.000139,12.096475,0.441206,0.006503
2012-12-15T04:00:00.000000000,0.000150,12.309563,-0.059690,0.391849
2012-12-15T05:00:00.000000000,0.000131,12.845992,-0.581404,0.003766
2012-12-15T06:00:00.000000000,0.000075,13.455828,-0.882196,0.000982
2012-12-15T07:00:00.000000000,0.000026,14.056528,-0.925233,0.000317
2012-12-15T08:00:00.000000000,-0.000020,14.572109,-0.749045,-0.000397
2012-12-15T09:00:00.000000000,-0.000045,14.896252,-0.471473,-0.002254
2012-12-15T10:00:00.000000000,-0.000044,14.942952,-0.194084,-0.013275
2012-12-15T11:00:00.000000000,-0.000045,14.692016,0.102140,-0.047935
2012-12-15T12:00:00.000000000,-0.000029,14.306202,0.361265,-0.002368
2012-12-15T13:00:00.000000000,-0.000014,13.913914,0.533755,-0.000527
2012-12-15T14:00:00.000000000,0.000014,13.565045,0.544308,0.000495
2012-12-15T15:00:00.000000000,0.000048,13.409877,0.311778,0.005007
2012-12-15T16:00:00.000000000,0.000058,13.547910,-0.046685,0.272967
2012-12-15T17:00:00.000000000,0.000042,13.919439,-0.385623,0.002989
